storage_type,uid,basin,formation_id,state,lon,lat
EOR,DOOK6306500,Cherokee Platform - OK,DOOK6306500,OK,-96.428492,36.047454
EOR,DOOK6306600,Cherokee Platform - OK,DOOK6306600,OK,-96.428492,36.047454
EOR,DOOK6307200,Cherokee Platform - OK,DOOK6307200,OK,-96.428492,36.047454
EOR,DOOK6307300,Cherokee Platform - OK,DOOK6307300,OK,-96.428492,36.047454
EOR,DOOK6307400,Cherokee Platform - OK,DOOK6307400,OK,-96.428492,36.047454
EOR,DOOK6307500,Cherokee Platform - OK,DOOK6307500,OK,-96.428492,36.047454
EOR,DOOK6307600,Cherokee Platform - OK,DOOK6307600,OK,-96.428492,36.047454
EOR,DOOK6308700,Cherokee Platform - OK,DOOK6308700,OK,-96.428492,36.047454
EOR,DOOK6308800,Cherokee Platform - OK,DOOK6308800,OK,-96.428492,36.047454
EOR,DOOK6308900,Cherokee Platform - OK,DOOK6308900,OK,-96.428492,36.047454
EOR,DOOK6310600,Cherokee Platform - OK,DOOK6310600,OK,-96.428492,36.047454
EOR,DOOK6310700,Cherokee Platform - OK,DOOK6310700,OK,-96.428492,36.047454
EOR,DOOK6310800,Cherokee Platform - OK,DOOK6310800,OK,-96.428492,36.047454
EOR,DOOK6310900,Cherokee Platform - OK,DOOK6310900,OK,-96.428492,36.047454
EOR,DOOK6311000,Cherokee Platform - OK,DOOK6311000,OK,-96.428492,36.047454
EOR,DOOK6311200,Cherokee Platform - OK,DOOK6311200,OK,-96.428492,36.047454
EOR,DOOK6311300,Cherokee Platform - OK,DOOK6311300,OK,-96.428492,36.047454
EOR,DOOK6311400,Cherokee Platform - OK,DOOK6311400,OK,-96.428492,36.047454
EOR,DOOK6311600,Cherokee Platform - OK,DOOK6311600,OK,-96.428492,36.047454
EOR,DOOK6311800,Cherokee Platform - OK,DOOK6311800,OK,-96.428492,36.047454
EOR,DOOK6311900,Cherokee Platform - OK,DOOK6311900,OK,-96.428492,36.047454
EOR,DOOK6312300,Cherokee Platform - OK,DOOK6312300,OK,-96.428492,36.047454
EOR,DOOK6312400,Cherokee Platform - OK,DOOK6312400,OK,-96.428492,36.047454
EOR,DOOK6313000,Cherokee Platform - OK,DOOK6313000,OK,-96.428492,36.047454
EOR,DOOK6313100,Cherokee Platform - OK,DOOK6313100,OK,-96.428492,36.047454
EOR,DOOK6313300,Cherokee Platform - OK,DOOK6313300,OK,-96.428492,36.047454
EOR,DOOK6313600,Cherokee Platform - OK,DOOK6313600,OK,-96.428492,36.047454
EOR,DOOK6313700,Cherokee Platform - OK,DOOK6313700,OK,-96.428492,36.047454
EOR,DOOK6314000,Cherokee Platform - OK,DOOK6314000,OK,-96.428492,36.047454
EOR,DOOK6314100,Cherokee Platform - OK,DOOK6314100,OK,-96.428492,36.047454
EOR,DOOK6314600,Cherokee Platform - OK,DOOK6314600,OK,-96.428492,36.047454
EOR,DOOK6315300,Cherokee Platform - OK,DOOK6315300,OK,-96.428492,36.047454
EOR,DOOK6315600,Cherokee Platform - OK,DOOK6315600,OK,-96.428492,36.047454
EOR,DOOK6316000,Cherokee Platform - OK,DOOK6316000,OK,-96.428492,36.047454
EOR,DOOK6316300,Cherokee Platform - OK,DOOK6316300,OK,-96.428492,36.047454
EOR,DOOK6316700,Cherokee Platform - OK,DOOK6316700,OK,-96.428492,36.047454
EOR,DOOK6316800,Cherokee Platform - OK,DOOK6316800,OK,-96.428492,36.047454
EOR,DOOK6317100,Cherokee Platform - OK,DOOK6317100,OK,-96.428492,36.047454
EOR,DOOK6317300,Cherokee Platform - OK,DOOK6317300,OK,-96.428492,36.047454
EOR,DOOK6317600,Cherokee Platform - OK,DOOK6317600,OK,-96.428492,36.047454
EOR,DOOK6317700,Cherokee Platform - OK,DOOK6317700,OK,-96.428492,36.047454
EOR,DOOK6318000,Cherokee Platform - OK,DOOK6318000,OK,-96.428492,36.047454
EOR,DOOK6318700,Cherokee Platform - OK,DOOK6318700,OK,-96.428492,36.047454
EOR,DOOK6318800,Cherokee Platform - OK,DOOK6318800,OK,-96.428492,36.047454
EOR,DOOK6319000,Cherokee Platform - OK,DOOK6319000,OK,-96.428492,36.047454
EOR,DOOK6319100,Cherokee Platform - OK,DOOK6319100,OK,-96.428492,36.047454
EOR,DOOK6319200,Cherokee Platform - OK,DOOK6319200,OK,-96.428492,36.047454
EOR,DOOK6319300,Cherokee Platform - OK,DOOK6319300,OK,-96.428492,36.047454
EOR,DOOK6319400,Cherokee Platform - OK,DOOK6319400,OK,-96.428492,36.047454
EOR,DOOK6319500,Cherokee Platform - OK,DOOK6319500,OK,-96.428492,36.047454
EOR,DOOK6319600,Cherokee Platform - OK,DOOK6319600,OK,-96.428492,36.047454
EOR,DOOK6319700,Cherokee Platform - OK,DOOK6319700,OK,-96.428492,36.047454
EOR,DOOK6319800,Cherokee Platform - OK,DOOK6319800,OK,-96.428492,36.047454
EOR,DOOK6320000,Cherokee Platform - OK,DOOK6320000,OK,-96.428492,36.047454
EOR,DOOK6320500,Cherokee Platform - OK,DOOK6320500,OK,-96.428492,36.047454
EOR,DOOK6321000,Cherokee Platform - OK,DOOK6321000,OK,-96.428492,36.047454
EOR,DOOK6321100,Cherokee Platform - OK,DOOK6321100,OK,-96.428492,36.047454
EOR,DOOK6321300,Cherokee Platform - OK,DOOK6321300,OK,-96.428492,36.047454
EOR,DOOK6321700,Cherokee Platform - OK,DOOK6321700,OK,-96.428492,36.047454
EOR,DOOK6322700,Cherokee Platform - OK,DOOK6322700,OK,-96.428492,36.047454
EOR,DOOK6324100,Cherokee Platform - OK,DOOK6324100,OK,-96.428492,36.047454
EOR,DOOK6324200,Cherokee Platform - OK,DOOK6324200,OK,-96.428492,36.047454
EOR,DOOK6324500,Cherokee Platform - OK,DOOK6324500,OK,-96.428492,36.047454
EOR,DOOK6324600,Cherokee Platform - OK,DOOK6324600,OK,-96.428492,36.047454
EOR,DOOK6325000,Cherokee Platform - OK,DOOK6325000,OK,-96.428492,36.047454
EOR,DOOK6325200,Cherokee Platform - OK,DOOK6325200,OK,-96.428492,36.047454
EOR,DOOK6325300,Cherokee Platform - OK,DOOK6325300,OK,-96.428492,36.047454
EOR,DOOK6326200,Cherokee Platform - OK,DOOK6326200,OK,-96.428492,36.047454
EOR,DOOK6326300,Cherokee Platform - OK,DOOK6326300,OK,-96.428492,36.047454
EOR,DOOK6326400,Cherokee Platform - OK,DOOK6326400,OK,-96.428492,36.047454
EOR,DOOK6327300,Cherokee Platform - OK,DOOK6327300,OK,-96.428492,36.047454
EOR,DOOK6327700,Cherokee Platform - OK,DOOK6327700,OK,-96.428492,36.047454
EOR,DOOK6327800,Cherokee Platform - OK,DOOK6327800,OK,-96.428492,36.047454
EOR,DOOK6328200,Cherokee Platform - OK,DOOK6328200,OK,-96.428492,36.047454
EOR,DOOK6328300,Cherokee Platform - OK,DOOK6328300,OK,-96.428492,36.047454
EOR,DOOK6328500,Cherokee Platform - OK,DOOK6328500,OK,-96.428492,36.047454
EOR,DOOK6328600,Cherokee Platform - OK,DOOK6328600,OK,-96.428492,36.047454
EOR,DOOK6329100,Cherokee Platform - OK,DOOK6329100,OK,-96.428492,36.047454
EOR,DOOK6329200,Cherokee Platform - OK,DOOK6329200,OK,-96.428492,36.047454
EOR,DOOK6329500,Cherokee Platform - OK,DOOK6329500,OK,-96.428492,36.047454
EOR,DOOK6329800,Cherokee Platform - OK,DOOK6329800,OK,-96.428492,36.047454
EOR,DOOK6329900,Cherokee Platform - OK,DOOK6329900,OK,-96.428492,36.047454
EOR,DOOK6330000,Cherokee Platform - OK,DOOK6330000,OK,-96.428492,36.047454
EOR,DOOK6330200,Cherokee Platform - OK,DOOK6330200,OK,-96.428492,36.047454
EOR,DOOK6330600,Cherokee Platform - OK,DOOK6330600,OK,-96.428492,36.047454
EOR,DOOK6331400,Cherokee Platform - OK,DOOK6331400,OK,-96.428492,36.047454
EOR,DOOK6331800,Cherokee Platform - OK,DOOK6331800,OK,-96.428492,36.047454
EOR,DOOK6331900,Cherokee Platform - OK,DOOK6331900,OK,-96.428492,36.047454
EOR,DOOK6332600,Cherokee Platform - OK,DOOK6332600,OK,-96.428492,36.047454
EOR,DOOK6333600,Cherokee Platform - OK,DOOK6333600,OK,-96.428492,36.047454
EOR,DOOK6333900,Cherokee Platform - OK,DOOK6333900,OK,-96.428492,36.047454
EOR,DOOK6334300,Cherokee Platform - OK,DOOK6334300,OK,-96.428492,36.047454
EOR,DOOK6334700,Cherokee Platform - OK,DOOK6334700,OK,-96.428492,36.047454
EOR,DOOK6335400,Cherokee Platform - OK,DOOK6335400,OK,-96.428492,36.047454
EOR,DOOK6336400,Cherokee Platform - OK,DOOK6336400,OK,-96.428492,36.047454
EOR,DOOK6336500,Cherokee Platform - OK,DOOK6336500,OK,-96.428492,36.047454
EOR,DOOK6337800,Cherokee Platform - OK,DOOK6337800,OK,-96.428492,36.047454
EOR,DOOK6337900,Cherokee Platform - OK,DOOK6337900,OK,-96.428492,36.047454
EOR,DOOK6338100,Cherokee Platform - OK,DOOK6338100,OK,-96.428492,36.047454
EOR,DOOK6339400,Cherokee Platform - OK,DOOK6339400,OK,-96.428492,36.047454
EOR,DOOK6339800,Cherokee Platform - OK,DOOK6339800,OK,-96.428492,36.047454
EOR,DOOK6340200,Cherokee Platform - OK,DOOK6340200,OK,-96.428492,36.047454
EOR,DOOK6340700,Cherokee Platform - OK,DOOK6340700,OK,-96.428492,36.047454
EOR,DOOK6340800,Cherokee Platform - OK,DOOK6340800,OK,-96.428492,36.047454
EOR,DOOK6341000,Cherokee Platform - OK,DOOK6341000,OK,-96.428492,36.047454
EOR,DOOK6341600,Cherokee Platform - OK,DOOK6341600,OK,-96.428492,36.047454
EOR,DOOK6342100,Cherokee Platform - OK,DOOK6342100,OK,-96.428492,36.047454
EOR,DOOK6343000,Cherokee Platform - OK,DOOK6343000,OK,-96.428492,36.047454
EOR,DOOK6343100,Cherokee Platform - OK,DOOK6343100,OK,-96.428492,36.047454
EOR,DONE6812600,Denver Basin - NE,DONE6812600,NE,-102.488121,41.566958
EOR,DONE6812700,Denver Basin - NE,DONE6812700,NE,-102.488121,41.566958
EOR,DONE6813300,Denver Basin - NE,DONE6813300,NE,-102.488121,41.566958
EOR,DONE6813600,Denver Basin - NE,DONE6813600,NE,-102.488121,41.566958
EOR,DONE6814600,Denver Basin - NE,DONE6814600,NE,-102.488121,41.566958
EOR,DONE6814900,Denver Basin - NE,DONE6814900,NE,-102.488121,41.566958
EOR,DONE6815300,Denver Basin - NE,DONE6815300,NE,-102.488121,41.566958
EOR,DONE6815900,Denver Basin - NE,DONE6815900,NE,-102.488121,41.566958
EOR,DONE6817300,Denver Basin - NE,DONE6817300,NE,-102.488121,41.566958
EOR,DONE6817800,Denver Basin - NE,DONE6817800,NE,-102.488121,41.566958
EOR,DONE6819000,Denver Basin - NE,DONE6819000,NE,-102.488121,41.566958
EOR,DONE6819100,Denver Basin - NE,DONE6819100,NE,-102.488121,41.566958
EOR,DONE6819800,Denver Basin - NE,DONE6819800,NE,-102.488121,41.566958
EOR,DONE6821400,Denver Basin - NE,DONE6821400,NE,-102.488121,41.566958
EOR,DONE6822800,Denver Basin - NE,DONE6822800,NE,-102.488121,41.566958
EOR,DONE6822900,Denver Basin - NE,DONE6822900,NE,-102.488121,41.566958
EOR,DONE6823100,Denver Basin - NE,DONE6823100,NE,-102.488121,41.566958
EOR,DONE6824100,Denver Basin - NE,DONE6824100,NE,-102.488121,41.566958
EOR,DONE6824200,Denver Basin - NE,DONE6824200,NE,-102.488121,41.566958
EOR,DONE6824300,Denver Basin - NE,DONE6824300,NE,-102.488121,41.566958
EOR,DONE6824700,Denver Basin - NE,DONE6824700,NE,-102.488121,41.566958
EOR,DONE6825200,Denver Basin - NE,DONE6825200,NE,-102.488121,41.566958
EOR,DONE6829900,Denver Basin - NE,DONE6829900,NE,-102.488121,41.566958
EOR,DONE6830300,Denver Basin - NE,DONE6830300,NE,-102.488121,41.566958
EOR,DONE6831800,Denver Basin - NE,DONE6831800,NE,-102.488121,41.566958
EOR,DONE6833000,Denver Basin - NE,DONE6833000,NE,-102.488121,41.566958
EOR,DONE6834100,Denver Basin - NE,DONE6834100,NE,-102.488121,41.566958
EOR,DONE6835200,Denver Basin - NE,DONE6835200,NE,-102.488121,41.566958
EOR,DONE6836300,Denver Basin - NE,DONE6836300,NE,-102.488121,41.566958
EOR,DOSD6779800,Denver Basin - SD,DOSD6779800,SD,-103.408902,43.136728
EOR,DOWY6812200,Denver Basin - WY,DOWY6812200,WY,-104.4867,41.743429
EOR,DOWY6812400,Denver Basin - WY,DOWY6812400,WY,-104.4867,41.743429
EOR,DOWY6836000,Denver Basin - WY,DOWY6836000,WY,-104.4867,41.743429
EOR,DOFL6023500,TX-LA-MS Salt Basins - FL,DOFL6023500,FL,-87.274405,30.738074
EOR,DOFL6024700,TX-LA-MS Salt Basins - FL,DOFL6024700,FL,-87.274405,30.738074
EOR,DOLA6019600,TX-LA-MS Salt Basins - LA,DOLA6019600,LA,-92.568814,32.266879
EOR,DOLA6144400,TX-LA-MS Salt Basins - LA,DOLA6144400,LA,-92.568814,32.266879
EOR,DOLA6151500,TX-LA-MS Salt Basins - LA,DOLA6151500,LA,-92.568814,32.266879
EOR,DOLA6152200,TX-LA-MS Salt Basins - LA,DOLA6152200,LA,-92.568814,32.266879
EOR,DOLA6152400,TX-LA-MS Salt Basins - LA,DOLA6152400,LA,-92.568814,32.266879
EOR,DOLA6155700,TX-LA-MS Salt Basins - LA,DOLA6155700,LA,-92.568814,32.266879
EOR,DOLA6162100,TX-LA-MS Salt Basins - LA,DOLA6162100,LA,-92.568814,32.266879
EOR,DOLA6162200,TX-LA-MS Salt Basins - LA,DOLA6162200,LA,-92.568814,32.266879
EOR,DOLA6162300,TX-LA-MS Salt Basins - LA,DOLA6162300,LA,-92.568814,32.266879
EOR,DOLA6162500,TX-LA-MS Salt Basins - LA,DOLA6162500,LA,-92.568814,32.266879
EOR,DOLA6162600,TX-LA-MS Salt Basins - LA,DOLA6162600,LA,-92.568814,32.266879
EOR,DOLA6162700,TX-LA-MS Salt Basins - LA,DOLA6162700,LA,-92.568814,32.266879
EOR,DOLA6162800,TX-LA-MS Salt Basins - LA,DOLA6162800,LA,-92.568814,32.266879
EOR,DOLA6163000,TX-LA-MS Salt Basins - LA,DOLA6163000,LA,-92.568814,32.266879
EOR,DOLA6163100,TX-LA-MS Salt Basins - LA,DOLA6163100,LA,-92.568814,32.266879
EOR,DOLA6164700,TX-LA-MS Salt Basins - LA,DOLA6164700,LA,-92.568814,32.266879
EOR,DOLA6164800,TX-LA-MS Salt Basins - LA,DOLA6164800,LA,-92.568814,32.266879
EOR,DOLA6165100,TX-LA-MS Salt Basins - LA,DOLA6165100,LA,-92.568814,32.266879
EOR,DOLA6167700,TX-LA-MS Salt Basins - LA,DOLA6167700,LA,-92.568814,32.266879
EOR,DOLA6169500,TX-LA-MS Salt Basins - LA,DOLA6169500,LA,-92.568814,32.266879
EOR,DOLA6170500,TX-LA-MS Salt Basins - LA,DOLA6170500,LA,-92.568814,32.266879
EOR,DOLA6171900,TX-LA-MS Salt Basins - LA,DOLA6171900,LA,-92.568814,32.266879
EOR,DOLA6172500,TX-LA-MS Salt Basins - LA,DOLA6172500,LA,-92.568814,32.266879
EOR,DOLA6172700,TX-LA-MS Salt Basins - LA,DOLA6172700,LA,-92.568814,32.266879
EOR,DOLA6174000,TX-LA-MS Salt Basins - LA,DOLA6174000,LA,-92.568814,32.266879
EOR,DOLA6178800,TX-LA-MS Salt Basins - LA,DOLA6178800,LA,-92.568814,32.266879
EOR,DOLA6179500,TX-LA-MS Salt Basins - LA,DOLA6179500,LA,-92.568814,32.266879
EOR,DOLA6179800,TX-LA-MS Salt Basins - LA,DOLA6179800,LA,-92.568814,32.266879
EOR,DOLA6180200,TX-LA-MS Salt Basins - LA,DOLA6180200,LA,-92.568814,32.266879
EOR,DOMS6001000,TX-LA-MS Salt Basins - MS,DOMS6001000,MS,-89.867531,31.709832
EOR,DOMS6001100,TX-LA-MS Salt Basins - MS,DOMS6001100,MS,-89.867531,31.709832
EOR,DOMS6001200,TX-LA-MS Salt Basins - MS,DOMS6001200,MS,-89.867531,31.709832
EOR,DOMS6001400,TX-LA-MS Salt Basins - MS,DOMS6001400,MS,-89.867531,31.709832
EOR,DOMS6001500,TX-LA-MS Salt Basins - MS,DOMS6001500,MS,-89.867531,31.709832
EOR,DOMS6001600,TX-LA-MS Salt Basins - MS,DOMS6001600,MS,-89.867531,31.709832
EOR,DOMS6001700,TX-LA-MS Salt Basins - MS,DOMS6001700,MS,-89.867531,31.709832
EOR,DOMS6001800,TX-LA-MS Salt Basins - MS,DOMS6001800,MS,-89.867531,31.709832
EOR,DOMS6001900,TX-LA-MS Salt Basins - MS,DOMS6001900,MS,-89.867531,31.709832
EOR,DOMS6002000,TX-LA-MS Salt Basins - MS,DOMS6002000,MS,-89.867531,31.709832
EOR,DOMS6002100,TX-LA-MS Salt Basins - MS,DOMS6002100,MS,-89.867531,31.709832
EOR,DOMS6002200,TX-LA-MS Salt Basins - MS,DOMS6002200,MS,-89.867531,31.709832
EOR,DOMS6002400,TX-LA-MS Salt Basins - MS,DOMS6002400,MS,-89.867531,31.709832
EOR,DOMS6002500,TX-LA-MS Salt Basins - MS,DOMS6002500,MS,-89.867531,31.709832
EOR,DOMS6002600,TX-LA-MS Salt Basins - MS,DOMS6002600,MS,-89.867531,31.709832
EOR,DOMS6003900,TX-LA-MS Salt Basins - MS,DOMS6003900,MS,-89.867531,31.709832
EOR,DOMS6004300,TX-LA-MS Salt Basins - MS,DOMS6004300,MS,-89.867531,31.709832
EOR,DOMS6004400,TX-LA-MS Salt Basins - MS,DOMS6004400,MS,-89.867531,31.709832
EOR,DOMS6004600,TX-LA-MS Salt Basins - MS,DOMS6004600,MS,-89.867531,31.709832
EOR,DOMS6004800,TX-LA-MS Salt Basins - MS,DOMS6004800,MS,-89.867531,31.709832
EOR,DOMS6005500,TX-LA-MS Salt Basins - MS,DOMS6005500,MS,-89.867531,31.709832
EOR,DOMS6005700,TX-LA-MS Salt Basins - MS,DOMS6005700,MS,-89.867531,31.709832
EOR,DOMS6005900,TX-LA-MS Salt Basins - MS,DOMS6005900,MS,-89.867531,31.709832
EOR,DOMS6006500,TX-LA-MS Salt Basins - MS,DOMS6006500,MS,-89.867531,31.709832
EOR,DOMS6007000,TX-LA-MS Salt Basins - MS,DOMS6007000,MS,-89.867531,31.709832
EOR,DOMS6007100,TX-LA-MS Salt Basins - MS,DOMS6007100,MS,-89.867531,31.709832
EOR,DOMS6008600,TX-LA-MS Salt Basins - MS,DOMS6008600,MS,-89.867531,31.709832
EOR,DOMS6008700,TX-LA-MS Salt Basins - MS,DOMS6008700,MS,-89.867531,31.709832
EOR,DOMS6010000,TX-LA-MS Salt Basins - MS,DOMS6010000,MS,-89.867531,31.709832
EOR,DOMS6010100,TX-LA-MS Salt Basins - MS,DOMS6010100,MS,-89.867531,31.709832
EOR,DOMS6010400,TX-LA-MS Salt Basins - MS,DOMS6010400,MS,-89.867531,31.709832
EOR,DOMS6010800,TX-LA-MS Salt Basins - MS,DOMS6010800,MS,-89.867531,31.709832
EOR,DOMS6011200,TX-LA-MS Salt Basins - MS,DOMS6011200,MS,-89.867531,31.709832
EOR,DOMS6012200,TX-LA-MS Salt Basins - MS,DOMS6012200,MS,-89.867531,31.709832
EOR,DOMS6013600,TX-LA-MS Salt Basins - MS,DOMS6013600,MS,-89.867531,31.709832
EOR,DOMS6013700,TX-LA-MS Salt Basins - MS,DOMS6013700,MS,-89.867531,31.709832
EOR,DOMS6014300,TX-LA-MS Salt Basins - MS,DOMS6014300,MS,-89.867531,31.709832
EOR,DOMS6015100,TX-LA-MS Salt Basins - MS,DOMS6015100,MS,-89.867531,31.709832
EOR,DOMS6015900,TX-LA-MS Salt Basins - MS,DOMS6015900,MS,-89.867531,31.709832
EOR,DOMS6016800,TX-LA-MS Salt Basins - MS,DOMS6016800,MS,-89.867531,31.709832
EOR,DOMS6018500,TX-LA-MS Salt Basins - MS,DOMS6018500,MS,-89.867531,31.709832
EOR,DOMS6020600,TX-LA-MS Salt Basins - MS,DOMS6020600,MS,-89.867531,31.709832
EOR,DOMS6022300,TX-LA-MS Salt Basins - MS,DOMS6022300,MS,-89.867531,31.709832
EOR,DOMS6024300,TX-LA-MS Salt Basins - MS,DOMS6024300,MS,-89.867531,31.709832
EOR,DOMS6026000,TX-LA-MS Salt Basins - MS,DOMS6026000,MS,-89.867531,31.709832
EOR,DOMS6027700,TX-LA-MS Salt Basins - MS,DOMS6027700,MS,-89.867531,31.709832
EOR,DOMS6028300,TX-LA-MS Salt Basins - MS,DOMS6028300,MS,-89.867531,31.709832
EOR,DOMS6030600,TX-LA-MS Salt Basins - MS,DOMS6030600,MS,-89.867531,31.709832
EOR,DOMS6031300,TX-LA-MS Salt Basins - MS,DOMS6031300,MS,-89.867531,31.709832
EOR,DOMS6031700,TX-LA-MS Salt Basins - MS,DOMS6031700,MS,-89.867531,31.709832
EOR,DOMS6033100,TX-LA-MS Salt Basins - MS,DOMS6033100,MS,-89.867531,31.709832
EOR,DOMS7214800,TX-LA-MS Salt Basins - MS,DOMS7214800,MS,-89.867531,31.709832
EOR,DOTX6154400,TX-LA-MS Salt Basins - TX,DOTX6154400,TX,-95.226765,32.239409
EOR,DOTX6155000,TX-LA-MS Salt Basins - TX,DOTX6155000,TX,-95.226765,32.239409
EOR,DOTX6181600,TX-LA-MS Salt Basins - TX,DOTX6181600,TX,-95.226765,32.239409
EOR,DOTX6181700,TX-LA-MS Salt Basins - TX,DOTX6181700,TX,-95.226765,32.239409
EOR,DOTX6182200,TX-LA-MS Salt Basins - TX,DOTX6182200,TX,-95.226765,32.239409
EOR,DOTX6182600,TX-LA-MS Salt Basins - TX,DOTX6182600,TX,-95.226765,32.239409
EOR,DOTX6182700,TX-LA-MS Salt Basins - TX,DOTX6182700,TX,-95.226765,32.239409
EOR,DOTX6182800,TX-LA-MS Salt Basins - TX,DOTX6182800,TX,-95.226765,32.239409
EOR,DOTX6182900,TX-LA-MS Salt Basins - TX,DOTX6182900,TX,-95.226765,32.239409
EOR,DOTX6183000,TX-LA-MS Salt Basins - TX,DOTX6183000,TX,-95.226765,32.239409
EOR,DOTX6183100,TX-LA-MS Salt Basins - TX,DOTX6183100,TX,-95.226765,32.239409
EOR,DOTX6183200,TX-LA-MS Salt Basins - TX,DOTX6183200,TX,-95.226765,32.239409
EOR,DOTX6183600,TX-LA-MS Salt Basins - TX,DOTX6183600,TX,-95.226765,32.239409
EOR,DOTX6183700,TX-LA-MS Salt Basins - TX,DOTX6183700,TX,-95.226765,32.239409
EOR,DOTX6184500,TX-LA-MS Salt Basins - TX,DOTX6184500,TX,-95.226765,32.239409
EOR,DOTX6184600,TX-LA-MS Salt Basins - TX,DOTX6184600,TX,-95.226765,32.239409
EOR,DOTX6184700,TX-LA-MS Salt Basins - TX,DOTX6184700,TX,-95.226765,32.239409
EOR,DOTX6184800,TX-LA-MS Salt Basins - TX,DOTX6184800,TX,-95.226765,32.239409
EOR,DOTX6185000,TX-LA-MS Salt Basins - TX,DOTX6185000,TX,-95.226765,32.239409
EOR,DOTX6185500,TX-LA-MS Salt Basins - TX,DOTX6185500,TX,-95.226765,32.239409
EOR,DOTX6185600,TX-LA-MS Salt Basins - TX,DOTX6185600,TX,-95.226765,32.239409
EOR,DOTX6185700,TX-LA-MS Salt Basins - TX,DOTX6185700,TX,-95.226765,32.239409
EOR,DOTX6185800,TX-LA-MS Salt Basins - TX,DOTX6185800,TX,-95.226765,32.239409
EOR,DOTX6186500,TX-LA-MS Salt Basins - TX,DOTX6186500,TX,-95.226765,32.239409
EOR,DOTX6186600,TX-LA-MS Salt Basins - TX,DOTX6186600,TX,-95.226765,32.239409
EOR,DOTX6186700,TX-LA-MS Salt Basins - TX,DOTX6186700,TX,-95.226765,32.239409
EOR,DOTX6186900,TX-LA-MS Salt Basins - TX,DOTX6186900,TX,-95.226765,32.239409
EOR,DOTX6187200,TX-LA-MS Salt Basins - TX,DOTX6187200,TX,-95.226765,32.239409
EOR,DOTX6187900,TX-LA-MS Salt Basins - TX,DOTX6187900,TX,-95.226765,32.239409
EOR,DOTX6188000,TX-LA-MS Salt Basins - TX,DOTX6188000,TX,-95.226765,32.239409
EOR,DOTX6188500,TX-LA-MS Salt Basins - TX,DOTX6188500,TX,-95.226765,32.239409
EOR,DOTX6188800,TX-LA-MS Salt Basins - TX,DOTX6188800,TX,-95.226765,32.239409
EOR,DOTX6188900,TX-LA-MS Salt Basins - TX,DOTX6188900,TX,-95.226765,32.239409
EOR,DOTX6189100,TX-LA-MS Salt Basins - TX,DOTX6189100,TX,-95.226765,32.239409
EOR,DOTX6189700,TX-LA-MS Salt Basins - TX,DOTX6189700,TX,-95.226765,32.239409
EOR,DOTX6189800,TX-LA-MS Salt Basins - TX,DOTX6189800,TX,-95.226765,32.239409
EOR,DOTX6190000,TX-LA-MS Salt Basins - TX,DOTX6190000,TX,-95.226765,32.239409
EOR,DOTX6190100,TX-LA-MS Salt Basins - TX,DOTX6190100,TX,-95.226765,32.239409
EOR,DOTX6190400,TX-LA-MS Salt Basins - TX,DOTX6190400,TX,-95.226765,32.239409
EOR,DOTX6190500,TX-LA-MS Salt Basins - TX,DOTX6190500,TX,-95.226765,32.239409
EOR,DOTX6190600,TX-LA-MS Salt Basins - TX,DOTX6190600,TX,-95.226765,32.239409
EOR,DOTX6190700,TX-LA-MS Salt Basins - TX,DOTX6190700,TX,-95.226765,32.239409
EOR,DOTX6190900,TX-LA-MS Salt Basins - TX,DOTX6190900,TX,-95.226765,32.239409
EOR,DOTX6191000,TX-LA-MS Salt Basins - TX,DOTX6191000,TX,-95.226765,32.239409
EOR,DOTX6191100,TX-LA-MS Salt Basins - TX,DOTX6191100,TX,-95.226765,32.239409
EOR,DOTX6191300,TX-LA-MS Salt Basins - TX,DOTX6191300,TX,-95.226765,32.239409
EOR,DOTX6191500,TX-LA-MS Salt Basins - TX,DOTX6191500,TX,-95.226765,32.239409
EOR,DOTX6191700,TX-LA-MS Salt Basins - TX,DOTX6191700,TX,-95.226765,32.239409
EOR,DOTX6192000,TX-LA-MS Salt Basins - TX,DOTX6192000,TX,-95.226765,32.239409
EOR,DOTX6192100,TX-LA-MS Salt Basins - TX,DOTX6192100,TX,-95.226765,32.239409
EOR,DOTX6192500,TX-LA-MS Salt Basins - TX,DOTX6192500,TX,-95.226765,32.239409
EOR,DOTX6192600,TX-LA-MS Salt Basins - TX,DOTX6192600,TX,-95.226765,32.239409
EOR,DOTX6193000,TX-LA-MS Salt Basins - TX,DOTX6193000,TX,-95.226765,32.239409
EOR,DOTX6193300,TX-LA-MS Salt Basins - TX,DOTX6193300,TX,-95.226765,32.239409
EOR,DOTX6193400,TX-LA-MS Salt Basins - TX,DOTX6193400,TX,-95.226765,32.239409
EOR,DOTX6193500,TX-LA-MS Salt Basins - TX,DOTX6193500,TX,-95.226765,32.239409
EOR,DOTX6193600,TX-LA-MS Salt Basins - TX,DOTX6193600,TX,-95.226765,32.239409
EOR,DOTX6193700,TX-LA-MS Salt Basins - TX,DOTX6193700,TX,-95.226765,32.239409
EOR,DOTX6193800,TX-LA-MS Salt Basins - TX,DOTX6193800,TX,-95.226765,32.239409
EOR,DOTX6194300,TX-LA-MS Salt Basins - TX,DOTX6194300,TX,-95.226765,32.239409
EOR,DOTX6194500,TX-LA-MS Salt Basins - TX,DOTX6194500,TX,-95.226765,32.239409
EOR,DOTX6195300,TX-LA-MS Salt Basins - TX,DOTX6195300,TX,-95.226765,32.239409
